TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
7.02.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;800;1650
7.02.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;250;400
7.02.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;20;200
7.02.2021 00:00;BALIK;MINEKOP (DEN›Z);KG;50;50
7.02.2021 00:00;BALIK;AKYA (DEN›Z);KG;300;500
7.02.2021 00:00;BALIK;P›S› ( DEN›Z );KG;60;1200
7.02.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1200;1300
7.02.2021 00:00;BALIK;SARPA (DEN›Z);KG;70;130
7.02.2021 00:00;TATLI SU;SOMON ( TATLI );KG;150;150
7.02.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;80;1800
7.02.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;400;550
7.02.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;417;1333
7.02.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;50;600
7.02.2021 00:00;BALIK;MELANUR (DEN›Z);KG;100;170
7.02.2021 00:00;BALIK;HANOS ( DEN›Z );KG;20;50
7.02.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;520;530
7.02.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;550;750
7.02.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;200;250
7.02.2021 00:00;BALIK;PAPA–AN ( DEN›Z );KG;100;200
7.02.2021 00:00;BALIK;DONUK HAMS›;KG;0;833
7.02.2021 00:00;BALIK;FANGRI (DEN›Z);KG;700;1400
7.02.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;250;250
7.02.2021 00:00;BALIK;DIL;KG;250;1500
7.02.2021 00:00;BALIK;GEL›NC›K(DEN›Z);KG;1100;1100
7.02.2021 00:00;BALIK;«IPURA (DEN›Z);KG;250;700
7.02.2021 00:00;BALIK;KILI« (DEN›Z);KG;400;600
7.02.2021 00:00;TATLI SU;YAYIN ( TATLI );KG;350;350
7.02.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;50;150
7.02.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;180;200
7.02.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;100;100
7.02.2021 00:00;BALIK;KEFAL (DEN›Z);KG;433;225
7.02.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;20;400
7.02.2021 00:00;BALIK;YABAN› KALAMAR;KG;50;250
7.02.2021 00:00;BALIK;ORFOZ (DEN›Z);KG;700;700
7.02.2021 00:00;BALIK;VATOZ (DEN›Z);KG;30;30
7.02.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;700;1200
7.02.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;40;300
7.02.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;125
7.02.2021 00:00;BALIK;LEVREK (DEN›Z);KG;250;900
7.02.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;25;583
7.02.2021 00:00;BALIK;TEK›R(DEN›Z);KG;25;100
7.02.2021 00:00;BALIK;D›L(CANGIDEZ);KG;30;80
7.02.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;30;120
7.02.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;60;100
7.02.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;250;600
8.02.2021 00:00;BALIK;KILI« (DEN›Z);KG;400;600
8.02.2021 00:00;BALIK;JAPON HAMS›;KG;1167;1167
8.02.2021 00:00;BALIK;AKYA (DEN›Z);KG;500;550
8.02.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;800;800
8.02.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;70;400
8.02.2021 00:00;TATLI SU;«APAK(TATLI);KG;80;80
8.02.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;3125;3125
8.02.2021 00:00;BALIK;SARPA (DEN›Z);KG;60;150
8.02.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;40;230
8.02.2021 00:00;BALIK;DIL;KG;250;1500
8.02.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;70;370
8.02.2021 00:00;BALIK;KEREV›T ( DEN›Z );KG;40;200
8.02.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;900;1450
8.02.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;80
8.02.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;50;500
8.02.2021 00:00;BALIK;KOLOR›T(DEN›Z);KG;100;100
8.02.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;175;175
8.02.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;20;60
8.02.2021 00:00;BALIK;«IPURA (DEN›Z);KG;400;800
8.02.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;300;1600
8.02.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;700;1200
8.02.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;150;300
8.02.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;110;600
8.02.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;4000;4000
8.02.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;50;350
8.02.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;375
8.02.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;250
8.02.2021 00:00;BALIK;TIRSI (DEN›Z);KG;417;1667
8.02.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;30;500
8.02.2021 00:00;BALIK;KAM›T(DEN›Z);KG;25;333
8.02.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;240;350
8.02.2021 00:00;BALIK;HAMSI (DEN›Z);KG;25;3333
8.02.2021 00:00;TATLI SU;SUDAK ( TATLI );KG;100;100
8.02.2021 00:00;BALIK;TURNA (DEN›Z);KG;300;600
8.02.2021 00:00;BALIK;FANGRI (DEN›Z);KG;1500;1500
8.02.2021 00:00;TATLI SU;YILAN ( TATLI );KG;250;300
8.02.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;208;75
8.02.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;167;180
8.02.2021 00:00;BALIK;FENER (DEN›Z);KG;50;350
8.02.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;30;140
8.02.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;500;520
8.02.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;50;50
8.02.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;180;600
8.02.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;125;2083
8.02.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;15;120
8.02.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;250;550
8.02.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;833;450
8.02.2021 00:00;BALIK;BARBUN (TEK›R);KG;80;1400
8.02.2021 00:00;BALIK;VATOZ (DEN›Z);KG;20;35
8.02.2021 00:00;BALIK;D›L(CANGIDEZ);KG;30;150
8.02.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;667;250
8.02.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;20;1000
8.02.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;70;150
8.02.2021 00:00;BALIK;HANOS ( DEN›Z );KG;20;60
8.02.2021 00:00;TATLI SU;SOMON ( TATLI );KG;270;300
8.02.2021 00:00;BALIK;KEFAL (DEN›Z);KG;833;2083
8.02.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;150;900
8.02.2021 00:00;BALIK;BARBUN(KAYA);KG;700;1200
8.02.2021 00:00;BALIK;MELANUR (DEN›Z);KG;70;200
8.02.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;250;300
8.02.2021 00:00;BALIK;TEK›R(DEN›Z);KG;80;80
8.02.2021 00:00;BALIK;DONUK HAMS›;KG;75;833
8.02.2021 00:00;BALIK;LEVREK (DEN›Z);KG;300;900
8.02.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1200;1300
8.02.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;400
8.02.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;630
8.02.2021 00:00;›THAL (DONUK);MEZG›T;KG;50;120
8.02.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;30;100
8.02.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;70;1500
8.02.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1000;1200
8.02.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;20;1100
8.02.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;30;95
8.02.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;150;900
8.02.2021 00:00;BALIK;YABAN› KALAMAR;KG;48;200
9.02.2021 00:00;BALIK;KEFAL (DEN›Z);KG;833;2083
9.02.2021 00:00;BALIK;TIRSI (DEN›Z);KG;417;150
9.02.2021 00:00;BALIK;HAMSI (DEN›Z);KG;75;75
9.02.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;520;570
9.02.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;10;35
9.02.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;175;175
9.02.2021 00:00;BALIK;DIL;KG;250;1800
9.02.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;83;150
9.02.2021 00:00;BALIK;DONUK HAMS›;KG;100;1583
9.02.2021 00:00;BALIK;TEK›R(DEN›Z);KG;90;90
9.02.2021 00:00;BALIK;JAPON HAMS›;KG;75;1083
9.02.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;740
9.02.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;900;1200
9.02.2021 00:00;BALIK;AKYA (DEN›Z);KG;150;560
9.02.2021 00:00;BALIK;«IPURA (DEN›Z);KG;250;800
9.02.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;225;320
9.02.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;1167;1917
9.02.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;600;900
9.02.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;50;250
9.02.2021 00:00;›THAL (DONUK);MEZG›T;KG;50;180
9.02.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;100;600
9.02.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;80;100
9.02.2021 00:00;TATLI SU;SOMON ( TATLI );KG;420;420
9.02.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;700;800
9.02.2021 00:00;TATLI SU;YAYIN ( TATLI );KG;180;180
9.02.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;100;240
9.02.2021 00:00;BALIK;FENER (DEN›Z);KG;70;400
9.02.2021 00:00;BALIK;SARPA (DEN›Z);KG;30;200
9.02.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;40;400
9.02.2021 00:00;BALIK;YABAN› KALAMAR;KG;30;200
9.02.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;40;75
9.02.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;100;100
9.02.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;200;600
9.02.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1300
9.02.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;208;50
9.02.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;80;80
9.02.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;200;400
9.02.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;160;300
9.02.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;250;600
9.02.2021 00:00;BALIK;LEVREK (DEN›Z);KG;300;500
9.02.2021 00:00;BALIK;YENGE« (DEN›Z);KG;200;250
9.02.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;750;1700
9.02.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;80;150
9.02.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;70;80
9.02.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;300;3125
9.02.2021 00:00;BALIK;MINEKOP (DEN›Z);KG;350;500
9.02.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1200;2000
9.02.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;10;80
9.02.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;450
9.02.2021 00:00;BALIK;FANGRI (DEN›Z);KG;1700;2000
9.02.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;100;700
9.02.2021 00:00;BALIK;DONUK SARDALYA;KG;833;125
9.02.2021 00:00;BALIK;D›L(CANGIDEZ);KG;20;20
9.02.2021 00:00;BALIK;TURNA (DEN›Z);KG;120;300
9.02.2021 00:00;BALIK;KAM›T(DEN›Z);KG;25;1083
9.02.2021 00:00;BALIK;T›RS› (DONUK);KG;833;833
9.02.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;42;1083
9.02.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;417;3333
9.02.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1500;1500
9.02.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;40;1000
9.02.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;900;1500
9.02.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1500
9.02.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;480;850
9.02.2021 00:00;BALIK;MELANUR (DEN›Z);KG;100;250
9.02.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;80;80
9.02.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;667;1333
10.02.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;650;700
10.02.2021 00:00;BALIK;HANOS ( DEN›Z );KG;30;40
10.02.2021 00:00;BALIK;«IPURA (DEN›Z);KG;700;700
10.02.2021 00:00;BALIK;D›L(CANGIDEZ);KG;30;30
10.02.2021 00:00;BALIK;MASKO DEN›Z;KG;120;120
10.02.2021 00:00;BALIK;PAPA–AN ( DEN›Z );KG;50;50
10.02.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;700;700
10.02.2021 00:00;BALIK;BARBUN (TEK›R);KG;100;1300
10.02.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1000
10.02.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;100;350
10.02.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;60;230
10.02.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;800;1900
10.02.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;130;250
10.02.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;80;80
10.02.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;30;300
10.02.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;650;650
10.02.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;300;900
10.02.2021 00:00;BALIK;L‹FER(›R› BOY);KG;1400;1500
10.02.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;30;130
10.02.2021 00:00;BALIK;FENER (DEN›Z);KG;70;300
10.02.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;417;1667
10.02.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;80
10.02.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1100;1700
10.02.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;1833
10.02.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;70;400
10.02.2021 00:00;BALIK;HAMSI (DEN›Z);KG;917;4167
10.02.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;400;600
10.02.2021 00:00;BALIK;KEFAL (DEN›Z);KG;833;2083
10.02.2021 00:00;BALIK;DONUK HAMS›;KG;100;150
10.02.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;220;500
10.02.2021 00:00;TATLI SU;«APAK(TATLI);KG;60;60
10.02.2021 00:00;BALIK;P›S› ( DEN›Z );KG;500;500
10.02.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;120;120
10.02.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;670
10.02.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;520;520
10.02.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;500;600
10.02.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;100;400
10.02.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;83;2917
10.02.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;30;35
10.02.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;165;165
10.02.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1200
10.02.2021 00:00;BALIK;TURNA (DEN›Z);KG;600;600
10.02.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;200;900
10.02.2021 00:00;BALIK;LEVREK (DEN›Z);KG;400;900
10.02.2021 00:00;TATLI SU;YAYIN ( TATLI );KG;200;250
10.02.2021 00:00;BALIK;KAM›T(DEN›Z);KG;333;100
10.02.2021 00:00;BALIK;DONUK SARDALYA;KG;708;125
10.02.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;400;800
10.02.2021 00:00;TATLI SU;SOMON ( TATLI );KG;420;420
10.02.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;50;50
10.02.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;700;1100
10.02.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;25;50
10.02.2021 00:00;BALIK;DIL;KG;200;1500
10.02.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;40;80
10.02.2021 00:00;›THAL (DONUK);MEZG›T;KG;60;150
10.02.2021 00:00;BALIK;SARPA (DEN›Z);KG;70;150
10.02.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;80;80
10.02.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;200;300
