YIL;AY;YARDIM_TALEBI;CINSIYET;YAS_ARALIGI;BASVURU_ADEDI
2017;10;YAKACAK;KADIN;45-54;46
2017;5;YAKACAK;ERKEK;45-54;44
2017;6;YAKACAK;ERKEK;45-54;79
2017;4;YAKACAK;ERKEK;65+;86
2017;2;YAKACAK;KADIN;45-54;44
2017;10;YAKACAK;KADIN;18-24;19
2017;4;YAKACAK;ERKEK;25-34;38
2017;9;YAKACAK;ERKEK;65+;19
2017;3;YAKACAK;KADIN;45-54;64
2017;4;YAKACAK;KADIN;25-34;160
2017;12;YAKACAK;ERKEK;65+;12
2017;4;YAKACAK;ERKEK;55-64;64
2017;5;YAKACAK;ERKEK;25-34;73
2017;5;YAKACAK;KADIN;25-34;293
2017;6;YAKACAK;ERKEK;35-44;107
2017;1;YAKACAK;KADIN;45-54;51
2017;5;YAKACAK;KADIN;45-54;110
2017;2;YAKACAK;ERKEK;65+;23
2017;11;YAKACAK;KADIN;45-54;22
2017;2;YAKACAK;KADIN;65+;24
2017;11;YAKACAK;KADIN;65+;19
2017;1;YAKACAK;ERKEK;18-24;1
2017;5;YAKACAK;ERKEK;18-24;6
2017;11;YAKACAK;KADIN;18-24;10
2017;8;YAKACAK;ERKEK;65+;35
2017;8;YAKACAK;KADIN;55-64;35
2017;2;YAKACAK;ERKEK;25-34;33
2017;10;YAKACAK;ERKEK;65+;20
2017;3;YAKACAK;KADIN;35-44;211
2017;11;YAKACAK;ERKEK;65+;17
2017;9;YAKACAK;ERKEK;55-64;19
2017;12;YAKACAK;KADIN;65+;16
2017;7;YAKACAK;ERKEK;18-24;7
2017;4;YAKACAK;ERKEK;35-44;87
2017;4;YAKACAK;ERKEK;45-54;55
2017;3;YAKACAK;KADIN;65+;66
2017;7;YAKACAK;ERKEK;35-44;149
2017;10;YAKACAK;KADIN;35-44;162
2017;11;YAKACAK;ERKEK;35-44;21
2017;10;YAKACAK;KADIN;25-34;150
2017;9;YAKACAK;KADIN;18-24;21
2017;7;YAKACAK;KADIN;65+;82
2017;2;YAKACAK;KADIN;18-24;15
2017;11;YAKACAK;KADIN;25-34;46
2017;8;YAKACAK;KADIN;18-24;22
2017;10;YAKACAK;ERKEK;18-24;1
2017;5;YAKACAK;ERKEK;35-44;116
2017;11;YAKACAK;ERKEK;18-24;2
2017;2;YAKACAK;ERKEK;55-64;21
2017;9;YAKACAK;ERKEK;18-24;2
2017;4;YAKACAK;KADIN;18 Altı;1
2017;1;YAKACAK;KADIN;35-44;173
2017;4;YAKACAK;KADIN;35-44;143
2017;2;YAKACAK;ERKEK;35-44;123
2017;7;YAKACAK;KADIN;45-54;112
2017;7;YAKACAK;KADIN;35-44;291
2017;7;YAKACAK;ERKEK;45-54;85
2017;1;YAKACAK;KADIN;65+;32
2017;11;YAKACAK;ERKEK;45-54;11
2017;5;YAKACAK;KADIN;65+;88
2017;6;YAKACAK;KADIN;65+;98
2017;4;YAKACAK;KADIN;65+;87
2017;11;YAKACAK;KADIN;55-64;13
2017;9;YAKACAK;KADIN;55-64;17
2017;12;YAKACAK;ERKEK;18-24;2
2017;10;YAKACAK;ERKEK;55-64;15
2017;1;YAKACAK;ERKEK;35-44;95
2017;1;YAKACAK;KADIN;55-64;17
2017;3;YAKACAK;ERKEK;45-54;116
2017;1;YAKACAK;ERKEK;65+;36
2017;11;YAKACAK;ERKEK;55-64;10
2017;8;YAKACAK;ERKEK;45-54;58
2017;11;YAKACAK;KADIN;35-44;53
2017;7;YAKACAK;KADIN;18-24;24
2017;6;YAKACAK;ERKEK;25-34;58
2017;5;YAKACAK;ERKEK;65+;74
2017;8;YAKACAK;KADIN;65+;57
2017;3;YAKACAK;KADIN;55-64;46
2017;10;YAKACAK;KADIN;55-64;19
2017;12;YAKACAK;KADIN;45-54;28
2017;2;YAKACAK;ERKEK;45-54;63
2017;6;YAKACAK;ERKEK;65+;145
2017;7;YAKACAK;KADIN;25-34;290
2017;2;YAKACAK;KADIN;55-64;23
2017;5;YAKACAK;KADIN;55-64;52
2017;8;YAKACAK;KADIN;45-54;68
2017;3;YAKACAK;ERKEK;55-64;91
2017;3;YAKACAK;ERKEK;65+;89
2017;4;YAKACAK;KADIN;18-24;32
2017;4;YAKACAK;ERKEK;18-24;3
2017;10;YAKACAK;KADIN;65+;21
2017;9;YAKACAK;KADIN;45-54;59
2017;6;YAKACAK;KADIN;25-34;160
2017;9;YAKACAK;ERKEK;45-54;43
2017;9;YAKACAK;ERKEK;25-34;39
2017;12;YAKACAK;KADIN;35-44;38
2017;7;YAKACAK;KADIN;55-64;57
2017;7;YAKACAK;ERKEK;55-64;50
2017;6;YAKACAK;ERKEK;55-64;42
2017;1;YAKACAK;KADIN;18-24;7
2017;5;YAKACAK;KADIN;18-24;35
2017;7;YAKACAK;ERKEK;65+;60
2017;6;YAKACAK;KADIN;18-24;31
2017;3;YAKACAK;ERKEK;18-24;5
2017;12;YAKACAK;ERKEK;55-64;15
2017;3;YAKACAK;KADIN;25-34;235
2017;1;YAKACAK;ERKEK;45-54;47
2017;8;YAKACAK;ERKEK;35-44;143
2017;12;YAKACAK;KADIN;18-24;6
2017;9;YAKACAK;KADIN;35-44;331
2017;9;YAKACAK;ERKEK;35-44;147
2017;10;YAKACAK;ERKEK;25-34;49
2017;3;YAKACAK;ERKEK;35-44;153
2017;8;YAKACAK;KADIN;35-44;298
2017;2;YAKACAK;KADIN;35-44;198
2018;12;AKÜ;ERKEK;65+;1
2018;1;AKÜ;KADIN;25-34;1
2018;5;AKÜ;ERKEK;25-34;1
2018;5;AKÜ;ERKEK;45-54;1
2018;11;AKÜ;ERKEK;45-54;1
2018;4;AKÜ;KADIN;18 Altı;1
2018;8;AKÜ;ERKEK;65+;1
2018;6;AKÜ;ERKEK;65+;1
2018;12;AKÜ;ERKEK;35-44;1
2018;12;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2018;11;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2018;10;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2018;4;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;2
2018;4;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2018;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;2
2018;2;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2018;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2018;11;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2018;9;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2018;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2018;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2018;9;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2018;9;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2018;10;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2018;5;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2018;12;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2018;9;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;1
2018;4;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2018;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2018;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2018;9;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2018;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2018;11;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;2
2018;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2018;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;2
2018;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2018;11;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2018;10;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18 Altı;1
2018;11;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;65+;1
2018;5;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2018;11;AŞEVİ;KADIN;35-44;2
2018;7;AŞEVİ;KADIN;25-34;9
2018;11;AŞEVİ;ERKEK;35-44;2
2018;12;AŞEVİ;ERKEK;65+;5
2018;10;AŞEVİ;ERKEK;35-44;4
2018;10;AŞEVİ;KADIN;25-34;5
2018;6;AŞEVİ;ERKEK;65+;5
2018;10;AŞEVİ;KADIN;55-64;7
2018;9;AŞEVİ;KADIN;65+;2
2018;12;AŞEVİ;ERKEK;35-44;1
2018;7;AŞEVİ;ERKEK;18-24;1
2018;11;AŞEVİ;ERKEK;45-54;4
2018;7;AŞEVİ;KADIN;35-44;14
2018;9;AŞEVİ;ERKEK;45-54;3
2018;10;AŞEVİ;ERKEK;45-54;8
2018;11;AŞEVİ;ERKEK;25-34;2
2018;10;AŞEVİ;KADIN;65+;3
2018;6;AŞEVİ;KADIN;25-34;1
2018;12;AŞEVİ;KADIN;35-44;5
2018;9;AŞEVİ;ERKEK;25-34;1
2018;12;AŞEVİ;KADIN;25-34;2
2018;9;AŞEVİ;ERKEK;18-24;1
2018;10;AŞEVİ;KADIN;45-54;10
2018;7;AŞEVİ;KADIN;65+;5
2018;7;AŞEVİ;KADIN;45-54;14
2018;8;AŞEVİ;ERKEK;35-44;2
2018;9;AŞEVİ;KADIN;25-34;2
2018;11;AŞEVİ;ERKEK;65+;4
2018;12;AŞEVİ;ERKEK;25-34;2
2018;7;AŞEVİ;ERKEK;45-54;13
2018;10;AŞEVİ;ERKEK;55-64;7
2018;10;AŞEVİ;ERKEK;25-34;4
2018;6;AŞEVİ;KADIN;35-44;2
2018;6;AŞEVİ;KADIN;45-54;1
2018;6;AŞEVİ;ERKEK;35-44;2
2018;7;AŞEVİ;ERKEK;25-34;4
2018;12;AŞEVİ;KADIN;45-54;1
2018;9;AŞEVİ;ERKEK;55-64;5
2018;7;AŞEVİ;ERKEK;55-64;30
2018;10;AŞEVİ;KADIN;35-44;13
2018;12;AŞEVİ;ERKEK;55-64;8
2018;8;AŞEVİ;KADIN;35-44;1
2018;6;AŞEVİ;ERKEK;45-54;2
2018;7;AŞEVİ;KADIN;18-24;1
2018;8;AŞEVİ;ERKEK;65+;3
2018;10;AŞEVİ;KADIN;18-24;1
2018;7;AŞEVİ;KADIN;55-64;7
2018;10;AŞEVİ;ERKEK;18-24;1
2018;6;AŞEVİ;KADIN;55-64;1
2018;8;AŞEVİ;ERKEK;45-54;2
2018;11;AŞEVİ;ERKEK;55-64;5
2018;8;AŞEVİ;ERKEK;25-34;2
2018;10;AŞEVİ;ERKEK;65+;9
2018;8;AŞEVİ;ERKEK;55-64;2
2018;11;AŞEVİ;KADIN;55-64;1
2018;9;AŞEVİ;ERKEK;35-44;3
2018;11;AŞEVİ;KADIN;45-54;2
2018;6;AŞEVİ;ERKEK;55-64;2
2018;12;AŞEVİ;ERKEK;45-54;6
2018;12;AŞEVİ;KADIN;55-64;3
2018;7;AŞEVİ;ERKEK;35-44;11
2018;7;AŞEVİ;ERKEK;65+;38
2018;9;AŞEVİ;ERKEK;65+;3
2018;2;ÇÖLYAK;KADIN;45-54;2
2018;3;ÇÖLYAK;ERKEK;55-64;3
2018;9;ÇÖLYAK;KADIN;18 Altı;9
2018;8;ÇÖLYAK;ERKEK;25-34;1
2018;11;ÇÖLYAK;KADIN;45-54;1
2018;10;ÇÖLYAK;KADIN;35-44;2
2018;4;ÇÖLYAK;ERKEK;18-24;1
2018;10;ÇÖLYAK;KADIN;18-24;3
2018;8;ÇÖLYAK;KADIN;35-44;5
2018;4;ÇÖLYAK;KADIN;25-34;4
2018;3;ÇÖLYAK;ERKEK;35-44;4
2018;5;ÇÖLYAK;KADIN;18-24;2
2018;7;ÇÖLYAK;KADIN;55-64;5
2018;9;ÇÖLYAK;KADIN;18-24;2
2018;10;ÇÖLYAK;ERKEK;45-54;1
2018;12;ÇÖLYAK;KADIN;18-24;1
2018;4;ÇÖLYAK;KADIN;35-44;6
2018;6;ÇÖLYAK;KADIN;18 Altı;1
2018;4;ÇÖLYAK;KADIN;18-24;1
2018;3;ÇÖLYAK;KADIN;35-44;13
2018;8;ÇÖLYAK;ERKEK;65+;1
2018;3;ÇÖLYAK;ERKEK;65+;3
2018;3;ÇÖLYAK;KADIN;55-64;5
2018;3;ÇÖLYAK;ERKEK;18 Altı;9
2018;5;ÇÖLYAK;KADIN;45-54;3
2018;6;ÇÖLYAK;ERKEK;18-24;1
2018;7;ÇÖLYAK;ERKEK;55-64;1
2018;10;ÇÖLYAK;KADIN;65+;2
2018;5;ÇÖLYAK;KADIN;18 Altı;3
2018;10;ÇÖLYAK;KADIN;45-54;4
2018;3;ÇÖLYAK;ERKEK;25-34;2
2018;3;ÇÖLYAK;KADIN;45-54;5
2018;6;ÇÖLYAK;KADIN;65+;2
2018;3;ÇÖLYAK;ERKEK;18-24;4
2018;9;ÇÖLYAK;KADIN;45-54;3
2018;8;ÇÖLYAK;KADIN;25-34;2
2018;12;ÇÖLYAK;KADIN;65+;1
2018;4;ÇÖLYAK;ERKEK;25-34;1
2018;3;ÇÖLYAK;ERKEK;45-54;5
2018;9;ÇÖLYAK;KADIN;25-34;1
2018;12;ÇÖLYAK;ERKEK;25-34;1
2018;8;ÇÖLYAK;KADIN;65+;1
2018;8;ÇÖLYAK;KADIN;55-64;1
2018;6;ÇÖLYAK;ERKEK;35-44;2
2018;9;ÇÖLYAK;KADIN;55-64;1
2018;3;ÇÖLYAK;KADIN;18 Altı;11
2018;9;ÇÖLYAK;ERKEK;25-34;2
2018;11;ÇÖLYAK;KADIN;35-44;1
2018;7;ÇÖLYAK;ERKEK;45-54;1
2018;9;ÇÖLYAK;ERKEK;18-24;1
2018;10;ÇÖLYAK;KADIN;55-64;1
2018;11;ÇÖLYAK;ERKEK;55-64;1
2018;8;ÇÖLYAK;KADIN;18 Altı;1
2018;6;ÇÖLYAK;ERKEK;55-64;1
2018;7;ÇÖLYAK;KADIN;35-44;3
2018;9;ÇÖLYAK;KADIN;35-44;1
2018;10;ÇÖLYAK;ERKEK;35-44;1
2018;9;ÇÖLYAK;ERKEK;18 Altı;4
2018;5;ÇÖLYAK;KADIN;25-34;2
2018;2;ÇÖLYAK;KADIN;18 Altı;1
2018;5;ÇÖLYAK;KADIN;35-44;3
2018;12;ÇÖLYAK;KADIN;18 Altı;2
2018;11;ÇÖLYAK;ERKEK;45-54;1
2018;6;ÇÖLYAK;KADIN;25-34;1
2018;8;ÇÖLYAK;KADIN;45-54;5
2018;11;ÇÖLYAK;KADIN;55-64;3
2018;12;ÇÖLYAK;KADIN;55-64;2
2018;10;ÇÖLYAK;ERKEK;25-34;2
2018;4;ÇÖLYAK;KADIN;45-54;1
2018;8;ÇÖLYAK;ERKEK;45-54;1
2018;9;ÇÖLYAK;ERKEK;55-64;1
2018;8;ÇÖLYAK;ERKEK;55-64;2
2018;3;ÇÖLYAK;KADIN;65+;6
2018;4;ÇÖLYAK;ERKEK;18 Altı;2
2018;10;ÇÖLYAK;KADIN;18 Altı;6
2018;12;ÇÖLYAK;KADIN;35-44;2
2018;7;ÇÖLYAK;KADIN;18 Altı;3
2018;6;ÇÖLYAK;KADIN;35-44;5
2018;11;ÇÖLYAK;KADIN;18 Altı;2
2018;6;ÇÖLYAK;KADIN;55-64;1
2018;7;ÇÖLYAK;KADIN;25-34;1
2018;11;ÇÖLYAK;ERKEK;18 Altı;1
2018;1;ÇÖLYAK;ERKEK;35-44;1
2018;3;ÇÖLYAK;KADIN;18-24;2
2018;4;ÇÖLYAK;ERKEK;65+;1
2018;6;ÇÖLYAK;KADIN;45-54;3
2018;12;ÇÖLYAK;KADIN;45-54;1
2018;3;ÇÖLYAK;KADIN;25-34;10
2018;7;ÇÖLYAK;KADIN;45-54;1
2018;5;ÇÖLYAK;ERKEK;18 Altı;3
2018;4;ÇÖLYAK;KADIN;18 Altı;7
2018;10;ÇÖLYAK;KADIN;25-34;1
2018;4;ÇÖLYAK;KADIN;55-64;2
2018;6;ÇÖLYAK;ERKEK;18 Altı;3
2018;4;ÇÖLYAK;ERKEK;35-44;2
2018;5;ÇÖLYAK;ERKEK;45-54;1
2018;12;ÇÖLYAK;KADIN;25-34;3
2018;6;ÇÖLYAK;ERKEK;45-54;2
2018;9;EŞYA YARDIMI;KADIN;45-54;1
2018;5;EŞYA YARDIMI;KADIN;25-34;4
2018;3;EŞYA YARDIMI;ERKEK;25-34;1
2018;5;EŞYA YARDIMI;KADIN;35-44;10
2018;4;EŞYA YARDIMI;KADIN;45-54;6
2018;11;EŞYA YARDIMI;KADIN;55-64;2
2018;12;EŞYA YARDIMI;ERKEK;65+;1
2018;12;EŞYA YARDIMI;ERKEK;25-34;1
2018;4;EŞYA YARDIMI;ERKEK;45-54;3
2018;4;EŞYA YARDIMI;ERKEK;65+;2
2018;5;EŞYA YARDIMI;ERKEK;45-54;2
2018;6;EŞYA YARDIMI;KADIN;65+;4
2018;6;EŞYA YARDIMI;KADIN;45-54;3
2018;5;EŞYA YARDIMI;KADIN;55-64;4
2018;7;EŞYA YARDIMI;ERKEK;35-44;1
2018;7;EŞYA YARDIMI;KADIN;55-64;3
2018;1;EŞYA YARDIMI;KADIN;25-34;7
2018;12;EŞYA YARDIMI;KADIN;35-44;8
2018;1;EŞYA YARDIMI;KADIN;55-64;2
2018;10;EŞYA YARDIMI;KADIN;35-44;2
2018;2;EŞYA YARDIMI;KADIN;18-24;2
2018;12;EŞYA YARDIMI;KADIN;45-54;3
2018;5;EŞYA YARDIMI;ERKEK;65+;1
2018;5;EŞYA YARDIMI;ERKEK;55-64;7
2018;6;EŞYA YARDIMI;KADIN;35-44;7
2018;6;EŞYA YARDIMI;KADIN;25-34;2
2018;3;EŞYA YARDIMI;KADIN;25-34;6
2018;11;EŞYA YARDIMI;KADIN;18-24;1
2018;4;EŞYA YARDIMI;ERKEK;55-64;2
2018;4;EŞYA YARDIMI;ERKEK;18-24;1
2018;7;EŞYA YARDIMI;ERKEK;55-64;5
2018;4;EŞYA YARDIMI;KADIN;65+;5
2018;8;EŞYA YARDIMI;KADIN;55-64;2
2018;1;EŞYA YARDIMI;KADIN;65+;1
2018;9;EŞYA YARDIMI;ERKEK;45-54;1
2018;9;EŞYA YARDIMI;ERKEK;35-44;2
2018;7;EŞYA YARDIMI;KADIN;18-24;2
2018;8;EŞYA YARDIMI;KADIN;65+;1
2018;5;EŞYA YARDIMI;ERKEK;35-44;3
2018;9;EŞYA YARDIMI;KADIN;35-44;3
2018;10;EŞYA YARDIMI;KADIN;25-34;2
2018;11;EŞYA YARDIMI;ERKEK;55-64;2
2018;12;EŞYA YARDIMI;KADIN;25-34;2
2018;7;EŞYA YARDIMI;KADIN;25-34;11
2018;2;EŞYA YARDIMI;ERKEK;45-54;2
2018;8;EŞYA YARDIMI;ERKEK;25-34;1
2018;3;EŞYA YARDIMI;ERKEK;35-44;4
2018;2;EŞYA YARDIMI;ERKEK;35-44;3
2018;10;EŞYA YARDIMI;KADIN;45-54;1
2018;11;EŞYA YARDIMI;KADIN;35-44;2
2018;8;EŞYA YARDIMI;ERKEK;45-54;3
2018;8;EŞYA YARDIMI;KADIN;25-34;5
2018;1;EŞYA YARDIMI;ERKEK;35-44;2
2018;9;EŞYA YARDIMI;KADIN;25-34;1
2018;4;EŞYA YARDIMI;KADIN;25-34;7
2018;8;EŞYA YARDIMI;ERKEK;35-44;2
2018;9;EŞYA YARDIMI;ERKEK;25-34;1
2018;2;EŞYA YARDIMI;KADIN;55-64;1
2018;11;EŞYA YARDIMI;ERKEK;45-54;1
2018;2;EŞYA YARDIMI;KADIN;25-34;4
2018;8;EŞYA YARDIMI;KADIN;18-24;2
2018;7;EŞYA YARDIMI;KADIN;65+;3
2018;8;EŞYA YARDIMI;KADIN;35-44;8
2018;2;EŞYA YARDIMI;KADIN;45-54;3
2018;2;EŞYA YARDIMI;KADIN;35-44;8
2018;7;EŞYA YARDIMI;KADIN;35-44;13
2018;9;EŞYA YARDIMI;KADIN;55-64;1
2018;2;EŞYA YARDIMI;ERKEK;25-34;1
2018;12;EŞYA YARDIMI;KADIN;18-24;1
2018;7;EŞYA YARDIMI;ERKEK;25-34;1
2018;3;EŞYA YARDIMI;KADIN;18-24;2
2018;11;EŞYA YARDIMI;ERKEK;35-44;1
2018;12;EŞYA YARDIMI;ERKEK;45-54;2
2018;3;EŞYA YARDIMI;ERKEK;55-64;2
2018;5;EŞYA YARDIMI;KADIN;45-54;8
2018;11;EŞYA YARDIMI;KADIN;65+;2
2018;6;EŞYA YARDIMI;ERKEK;55-64;3
2018;6;EŞYA YARDIMI;ERKEK;45-54;5
2018;6;EŞYA YARDIMI;ERKEK;35-44;2
2018;2;EŞYA YARDIMI;KADIN;65+;1
2018;1;EŞYA YARDIMI;KADIN;35-44;12
2018;3;EŞYA YARDIMI;KADIN;65+;2
2018;3;EŞYA YARDIMI;KADIN;45-54;2
2018;4;EŞYA YARDIMI;KADIN;55-64;2
2018;10;EŞYA YARDIMI;ERKEK;35-44;3
2018;4;EŞYA YARDIMI;ERKEK;35-44;1
2018;3;EŞYA YARDIMI;ERKEK;45-54;3
2018;5;EŞYA YARDIMI;ERKEK;25-34;1
2018;7;EŞYA YARDIMI;KADIN;45-54;4
2018;3;EŞYA YARDIMI;KADIN;35-44;12
2018;4;EŞYA YARDIMI;KADIN;35-44;14
2018;3;EŞYA YARDIMI;KADIN;55-64;5
2018;2;EŞYA YARDIMI;ERKEK;55-64;3
2018;6;EŞYA YARDIMI;ERKEK;65+;4
2018;3;EŞYA YARDIMI;ERKEK;65+;6
2018;1;EŞYA YARDIMI;KADIN;45-54;8
2018;9;EŞYA YARDIMI;ERKEK;65+;5
2018;2;EŞYA YARDIMI;ERKEK;65+;4
2018;1;EŞYA YARDIMI;KADIN;18-24;1
2018;9;EŞYA YARDIMI;KADIN;65+;3
2018;12;EŞYA YARDIMI;KADIN;65+;2
2018;5;EŞYA YARDIMI;KADIN;65+;4
2018;10;EŞYA YARDIMI;KADIN;55-64;1
2018;11;EŞYA YARDIMI;ERKEK;65+;2
2018;7;EŞYA YARDIMI;ERKEK;45-54;3
2018;1;EŞYA YARDIMI;ERKEK;45-54;2
2018;5;EŞYA YARDIMI;KADIN;18-24;1
2018;11;FENİLKETONÜRİ;ERKEK;18 Altı;1
2018;9;FENİLKETONÜRİ;ERKEK;18 Altı;2
2018;9;FENİLKETONÜRİ;KADIN;18 Altı;1
2018;11;FENİLKETONÜRİ;KADIN;18-24;1
2018;12;FENİLKETONÜRİ;KADIN;18 Altı;1
2018;3;FENİLKETONÜRİ;KADIN;18 Altı;2
2018;3;FENİLKETONÜRİ;ERKEK;18-24;1
2018;8;FENİLKETONÜRİ;ERKEK;18 Altı;1
2018;12;FENİLKETONÜRİ;ERKEK;18 Altı;1
2018;3;FENİLKETONÜRİ;ERKEK;18 Altı;4
2018;1;FENİLKETONÜRİ;KADIN;35-44;1
2018;5;FENİLKETONÜRİ;KADIN;18 Altı;1
2018;4;GIDA;KADIN;18-24;38
2018;9;GIDA;ERKEK;55-64;21
2018;9;GIDA;KADIN;35-44;76
2018;2;GIDA;KADIN;55-64;41
2018;1;GIDA;ERKEK;65+;23
2018;4;GIDA;KADIN;65+;55
2018;3;GIDA;KADIN;45-54;34
2018;3;GIDA;KADIN;18-24;28
2018;5;GIDA;ERKEK;18-24;6
2018;5;GIDA;ERKEK;45-54;57
2018;7;GIDA;KADIN;55-64;13
2018;8;GIDA;KADIN;25-34;42
2018;9;GIDA;ERKEK;35-44;37
2018;11;GIDA;KADIN;65+;65
2018;11;GIDA;ERKEK;65+;28
2018;10;GIDA;KADIN;18-24;30
2018;8;GIDA;ERKEK;45-54;13
2018;5;GIDA;ERKEK;18 Altı;1
2018;3;GIDA;ERKEK;18-24;12
2018;6;GIDA;ERKEK;25-34;16
2018;2;GIDA;ERKEK;25-34;17
2018;3;GIDA;KADIN;35-44;78
2018;1;GIDA;ERKEK;45-54;35
2018;11;GIDA;BELİRSİZ;45-54;1
2018;4;GIDA;ERKEK;25-34;19
2018;5;GIDA;KADIN;55-64;64
2018;7;GIDA;ERKEK;25-34;9
2018;8;GIDA;ERKEK;18-24;2
2018;2;GIDA;KADIN;18 Altı;1
2018;1;GIDA;KADIN;65+;40
2018;6;GIDA;KADIN;45-54;54
2018;6;GIDA;ERKEK;18-24;4
2018;7;GIDA;ERKEK;45-54;20
2018;8;GIDA;ERKEK;35-44;18
2018;3;GIDA;ERKEK;25-34;22
2018;10;GIDA;KADIN;35-44;74
2018;11;GIDA;ERKEK;35-44;27
2018;11;GIDA;KADIN;18-24;22
2018;5;GIDA;KADIN;35-44;268
2018;6;GIDA;KADIN;65+;31
2018;11;GIDA;ERKEK;55-64;25
2018;12;GIDA;ERKEK;18-24;6
2018;12;GIDA;ERKEK;45-54;20
2018;12;GIDA;ERKEK;65+;18
2018;1;GIDA;KADIN;45-54;35
2018;9;GIDA;ERKEK;45-54;40
2018;1;GIDA;ERKEK;25-34;12
2018;1;GIDA;KADIN;55-64;22
2018;5;GIDA;ERKEK;25-34;32
2018;5;GIDA;ERKEK;65+;54
2018;6;GIDA;KADIN;55-64;40
2018;7;GIDA;ERKEK;65+;30
2018;8;GIDA;KADIN;55-64;16
2018;9;GIDA;ERKEK;25-34;46
2018;9;GIDA;ERKEK;18-24;20
2018;9;GIDA;ERKEK;65+;21
2018;11;GIDA;ERKEK;25-34;9
2018;10;GIDA;KADIN;55-64;56
2018;12;GIDA;ERKEK;55-64;24
2018;8;GIDA;KADIN;45-54;28
2018;6;GIDA;KADIN;25-34;76
2018;4;GIDA;KADIN;25-34;133
2018;10;GIDA;ERKEK;55-64;53
2018;6;GIDA;ERKEK;55-64;22
2018;2;GIDA;ERKEK;45-54;24
2018;1;GIDA;ERKEK;55-64;20
2018;7;GIDA;KADIN;35-44;68
2018;7;GIDA;KADIN;65+;27
2018;9;GIDA;KADIN;25-34;64
2018;10;GIDA;KADIN;25-34;94
2018;10;GIDA;ERKEK;35-44;56
2018;12;GIDA;KADIN;65+;22
2018;12;GIDA;ERKEK;35-44;24
2018;4;GIDA;KADIN;35-44;108
2018;1;GIDA;KADIN;18-24;8
2018;2;GIDA;ERKEK;35-44;25
2018;1;GIDA;KADIN;25-34;44
2018;5;GIDA;KADIN;18-24;75
2018;2;GIDA;ERKEK;55-64;30
2018;11;GIDA;ERKEK;18-24;2
2018;8;GIDA;KADIN;18-24;17
2018;6;GIDA;ERKEK;45-54;23
2018;3;GIDA;ERKEK;35-44;16
2018;2;GIDA;ERKEK;65+;31
2018;3;GIDA;ERKEK;55-64;19
2018;12;GIDA;KADIN;45-54;34
2018;6;GIDA;ERKEK;35-44;24
2018;4;GIDA;ERKEK;45-54;35
2018;7;GIDA;KADIN;18-24;12
2018;3;GIDA;ERKEK;65+;29
2018;9;GIDA;KADIN;55-64;36
2018;6;GIDA;KADIN;18-24;25
2018;12;GIDA;KADIN;25-34;62
2018;8;GIDA;ERKEK;25-34;15
2018;1;GIDA;ERKEK;18 Altı;1
2018;1;GIDA;ERKEK;35-44;28
2018;12;GIDA;ERKEK;25-34;21
2018;12;GIDA;KADIN;55-64;16
2018;11;GIDA;KADIN;45-54;25
2018;12;GIDA;KADIN;35-44;51
2018;12;GIDA;KADIN;18-24;24
2018;5;GIDA;KADIN;25-34;280
2018;11;GIDA;KADIN;25-34;41
